Date,Survey_Period,Observer,Plot_ID,Treatment,Replicate,Point,Benthic_Code,RubblevHardvMesh,Rubble_Size,Above_Below_Mesh,Notes
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,4,1,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,4,2,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,4,3,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,4,4,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,4,5,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,4,6,CCAR,Rubble,3.1,,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,4,7,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,4,8,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,4,9,MOBF,,,,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,4,10,CCAH,Hard,,,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,4,11,EMA,Hard,,,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,4,12,CCAH,Hard,,,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,4,13,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,4,14,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,4,15,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,1,1,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,1,2,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,1,3,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,1,4,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,1,5,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,1,6,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,1,7,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,1,8,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,1,9,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,1,10,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,1,11,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,1,12,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,1,13,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,1,14,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,1,15,SAND,Rubble,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,2,1,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,2,2,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,2,3,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,2,4,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,2,5,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,2,6,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,2,7,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,2,8,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,2,9,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,2,10,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,2,11,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,2,12,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,2,13,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,2,14,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,2,15,MOBF,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,3,1,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,3,2,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,3,3,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,3,4,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,3,5,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,3,6,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,3,7,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,3,8,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,3,9,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,3,10,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,3,11,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,3,12,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,3,13,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,3,14,BGMA,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,3,15,MOEN,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,4,1,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,4,2,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,4,3,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,4,4,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,4,5,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,4,6,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,4,7,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,4,8,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,4,9,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,4,10,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,4,11,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,4,12,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,4,13,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,4,14,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,4,15,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,1,1,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,1,2,TURFH,Hard,,,On cement
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,1,3,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,1,4,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,1,5,TURFM,Mesh,,,Red fuzzy algae growing from mesh
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,1,6,TURFM,Mesh,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,1,7,BGMA,Mesh,,,On mesh
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,1,8,TURFM,Mesh,,,Red fuzzy algae growing from mesh
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,1,9,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,1,10,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,1,11,ASPP,Mesh,,,Growing from mesh
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,1,12,HARD,Hard,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,1,13,TURFM,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,1,14,TURFM,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,1,15,PEB,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,2,1,PEB,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,2,2,TURFM,Mesh,,,Red fuzzy algae growing from mesh
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,2,3,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,2,4,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,2,5,TURFM,Mesh,,,Red fuzzy algae growing from mesh
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,2,6,BRMA,Mesh,,,On mesh
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,2,7,TURFM,Mesh,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,2,8,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,2,9,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,2,10,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,2,11,TURFM,Mesh,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,2,12,TURFM,Mesh,,,Red fuzzy algae growing from mesh
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,2,13,TURFM,Mesh,,,Red fuzzy algae growing from mesh
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,2,14,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,2,15,PEB,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,3,1,PEB,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,3,2,RUB,Rubble,4,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,3,3,TURFM,Mesh,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,3,4,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,3,5,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,3,6,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,3,7,TURFM,Mesh,,,Red fuzzy algae growing from mesh
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,3,8,RUB,Rubble,3,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,3,9,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,3,10,TURFM,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,3,11,TURFM,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,3,12,TURFM,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,3,13,TURFM,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,3,14,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,3,15,CCAR,Rubble,4.5,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,4,1,CCAM,Mesh,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,4,2,TURFM,Mesh,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,4,3,TURFM,Mesh,,,Red fuzzy algae growing from mesh
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,4,4,TURFM,Mesh,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,4,5,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,4,6,TURFM,Mesh,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,4,7,TURFR,Rubble,4.5,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,4,8,TURFM,Mesh,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,4,9,CCAM,Mesh,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,4,10,BRMA,Hard,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,4,11,TURFM,Mesh,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,4,12,TURFM,Mesh,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,4,13,TURFM,Mesh,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,4,14,SAND,,,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,4,15,SAND,,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,1,1,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,1,2,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,1,3,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,1,4,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,1,5,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,1,6,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,1,7,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,1,8,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,1,9,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,1,10,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,1,11,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,1,12,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,1,13,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,1,14,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,1,15,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,2,1,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,2,2,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,2,3,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,2,4,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,2,5,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,2,6,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,2,7,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,2,8,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,2,9,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,2,10,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,2,11,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,2,12,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,2,13,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,2,14,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,2,15,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,3,1,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,3,2,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,3,3,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,3,4,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,3,5,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,3,6,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,3,7,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,3,8,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,3,9,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,3,10,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,3,11,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,3,12,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,3,13,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,3,14,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,3,15,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,4,1,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,4,2,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,4,3,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,4,4,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,4,5,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,4,6,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,4,7,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,4,8,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,4,9,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,4,10,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,4,11,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,4,12,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,4,13,TURFH,Hard,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,4,14,PEB,Rubble,,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,4,15,SAND,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,1,1,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,1,2,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,1,3,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,1,4,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,1,5,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,1,6,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,1,7,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,1,8,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,1,9,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,1,10,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,1,11,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,1,12,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,1,13,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,1,14,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,1,15,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,2,1,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,2,2,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,2,3,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,2,4,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,2,5,TURFR,Rubble,5,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,2,6,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,2,7,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,2,8,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,2,9,SAND,,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,2,10,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,2,11,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,2,12,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,2,13,SAND,,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,2,14,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,2,15,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,3,1,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,3,2,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,3,3,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,3,4,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,3,5,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,3,6,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,3,7,TURFR,Rubble,4,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,3,8,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,3,9,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,3,10,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,3,11,TURFR,Rubble,4,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,3,12,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,3,13,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,3,14,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,3,15,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,4,1,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,4,2,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,4,3,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,4,4,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,4,5,TURFR,Rubble,4,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,4,6,TURFR,Rubble,5,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,4,7,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,4,8,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,4,9,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,4,10,TURFR,Rubble,5,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,4,11,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,4,12,TURFR,Rubble,8,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,4,13,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,4,14,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,4,15,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,1,1,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,1,2,POCS,Rubble,10,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,1,3,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,1,4,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,1,5,TURFR,Rubble,4,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,1,6,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,1,7,TURFR,Rubble,4,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,1,8,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,1,9,SAND,,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,1,10,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,1,11,TURFR,Rubble,5,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,1,12,TURFR,Rubble,6,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,1,13,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,1,14,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,1,15,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,2,1,PEB,,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,2,2,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,2,3,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,2,4,TURFR,Rubble,7,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,2,5,TURFR,Rubble,4,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,2,6,TURFR,Rubble,4,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,2,7,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,2,8,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,2,9,SAND,,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,2,10,SAND,,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,2,11,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,2,12,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,2,13,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,2,14,TURFR,Rubble,2,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,2,15,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,3,1,PEB,,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,3,2,TURFR,Rubble,4,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,3,3,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,3,4,TURFR,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,3,5,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,3,6,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,3,7,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,3,8,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,3,9,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,3,10,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,3,11,PEB,Rubble,,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,3,12,TURFR,Rubble,6,,
