Date,Survey_Period,Observer,Plot_ID,Treatment,Species,Substrate,Size,Substrate_Height,Above_Below_Mesh
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,POCS,Hard,3.5,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,POCS,Hard,1.4,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,POCS,Hard,2,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,POCS,Hard,0.8,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,POCS,Hard,1.8,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MPAT,Hard,13,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MPAT,Hard,5,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MPAT,Hard,6,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Rubble,8.5,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Hard,2.1,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Hard,2,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Hard,10,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Hard,2.5,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Hard,3,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Hard,2.3,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Hard,1.5,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Hard,4,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Hard,1.5,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Rubble,6,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Hard,1.5,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Hard,2.5,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Hard,5,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Hard,4,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,PLOB,Hard,32,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,5,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,10,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,22,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,4,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,1.2,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,18,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,7,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,6,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,7,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,2.6,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,5,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,3.2,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,2.2,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,2.4,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,MA,8(L),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,PLOB,Hard,4,L,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,PLOB,Hard,1,L,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,PLOB,Hard,2,M,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,PLOB,Hard,1,M,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,PLOB,Hard,1,M,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,PLOB,Hard,1.5,H,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,PLOB,Hard,2,H,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,PLOB,Hard,2,H,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,PLOB,Hard,2,H,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,MCAP,Hard,3,L,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,MCAP,Hard,2,L,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,MCAP,Hard,1.5,L,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,MCAP,Hard,4,M,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,MCAP,Hard,2,M,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,MCAP,Hard,3,H,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,MCAP,Hard,3,H,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,MCAP,Hard,3,H,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,MCAP,Hard,2,H,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,MCAP,Hard,3,H,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,MCAP,Hard,1,H,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,PMEA,Hard,1,M,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,PMEA,Hard,1,M,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,PMEA,Hard,2,M,
4/9/2025,T1_6mo_preoutplant,CGA,15,Boulder,POSP,Hard,1,H,
4/9/2025,T1_6mo_preoutplant,CGA,18,Mesh,,,,,
4/9/2025,T1_6mo_preoutplant,CGA,19,Control,PLOB,Rubble,6,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,MCAP,Rubble,4,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,MCAP,Hard,2.5,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,MCAP,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,MCAP,Rubble,1.5,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,MCAP,Hard,1.5,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,POSP,Rubble,1.5,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,POSP,Rubble,1,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,POSP,Rubble,2.5,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,POSP,Rubble,2,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,POSP,Rubble,1,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,POSP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,POSP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,PMEA,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,PMEA,Hard,3.5,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,CYPS,Rubble,2,,
4/9/2025,T1_6mo_preoutplant,CGA,23,Control,CYPS,Hard,2.5,,
4/7/2025,T1_6mo_preoutplant,CGA,4,Control,POCS,Hard,3,,
4/7/2025,T1_6mo_preoutplant,CGA,4,Control,POCS,Rubble,3,,
4/7/2025,T1_6mo_preoutplant,CGA,4,Control,POSP,Rubble,2,,
4/7/2025,T1_6mo_preoutplant,CGA,4,Control,POSP,Rubble,2,,
4/7/2025,T1_6mo_preoutplant,CGA,4,Control,CYPS,Rubble,3,,
4/7/2025,T1_6mo_preoutplant,CGA,4,Control,MCAP,Rubble,3,,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,POSP,Hard,2,L,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,POSP,Hard,0.5,L,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,POSP,Hard,1,L,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,POSP,Hard,1,L,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,POSP,Hard,5,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,POSP,Hard,1,L,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,POSP,Hard,2,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,POSP,Hard,2,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,POSP,Hard,1,L,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,POSP,Hard,1,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,POSP,Hard,2,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,POSP,Hard,2,H,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,POSP,Hard,2,H,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,1,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,2,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,5,L,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,1,H,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MOSP,Hard,1,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,1,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,3,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,3,L,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,2,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,1,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,0.5,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,0.5,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,0.5,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,2,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,2,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,PMEA,Hard,1,H,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,PMEA,Hard,1,L,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,PMEA,Hard,2.5,H,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,PMEA,Hard,1,H,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,PMEA,Hard,2,L,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,PMEA,Hard,3,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,1,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,1,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,1,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,2,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,2.5,M,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,2,L,
4/7/2025,T1_6mo_preoutplant,CGA,8,Boulder,MCAP,Hard,1,M,
4/10/2025,T1_6mo_preoutplant,KHF,27,Mesh,PMEA,Rubble,4.5,,A
4/10/2025,T1_6mo_preoutplant,KHF,27,Mesh,PMEA,Rubble,3,,A
4/10/2025,T1_6mo_preoutplant,KHF,27,Mesh,PMEA,Rubble,3,,B
4/10/2025,T1_6mo_preoutplant,KHF,27,Mesh,PCOM,Rubble,2.2,,A
4/10/2025,T1_6mo_preoutplant,KHF,27,Mesh,MCAP,Rubble,3,,B
4/10/2025,T1_6mo_preoutplant,KHF,27,Mesh,MCAP,Rubble,1.5,,B
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,PMEA,Rubble,3.5,,
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,PMEA,Rubble,3,,
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,PMEA,Rubble,3,,
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,PMEA,Hard,2.5,,
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,PMEA,Hard,6,,
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,PMEA,Hard,2.5,,
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,MCAP,Rubble,3.5,,B
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,MCAP,Rubble,6,,A
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,MCAP,Hard,1.5,,B
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,MCAP,Hard,3.5,,B
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,MCAP,Hard,2.5,,B
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,MCAP,Hard,6.5,,B
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,MCAP,Hard,1.5,,B
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,MCAP,Hard,2.5,,B
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,MCAP,Hard,4.5,,B
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,MCAP,Rubble,1,,A
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,MCAP,Rubble,5,,A
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,MCAP,Hard,3,,B
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,MCAP,Hard,2.5,,B
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,PLOB,Rubble,3,,B
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,PLOB,Rubble,3.5,,B
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,PLOB,Hard,1.5,,B
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,POCS,Hard,3.5,,B
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,POCS,Hard,3.5,,B
4/10/2025,T1_6mo_preoutplant,KHF,14,Mesh,PCOM,Hard,1.5,,B
4/10/2025,T1_6mo_preoutplant,KHF,18,Mesh,PLOB,Rubble,1.5,,B
4/7/2025,T1_6mo_preoutplant,CGA,12,Mesh,CYPS,Rubble,2,,B
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MPAT,Hard,19,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MPAT,Hard,6,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MPAT,Hard,14,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MPAT,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MPAT,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MPAT,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MPAT,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MPAT,Hard,4,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Rubble,2.5,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1.5,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1.5,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,2.5,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,4,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,5,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,9,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,11,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,5,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,15,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1.5,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MPAT,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MPAT,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MPAT,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MPAT,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MPAT,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,11,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,5,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,4,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,4,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,10,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,8,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,15,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,5,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,5,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,3.5,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,6,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,1.5,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,5,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,7,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MPAT,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MPAT,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,9,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,11,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,5,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,15,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,MCAP,Hard,1.5,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PMEA,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PMEA,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PMEA,Hard,2.5,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PMEA,Hard,2,,
4/9/2025,T1_6mo_preoutplant,CGA,3(R),Reference,PMEA,Hard,30,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,POSP,Hard,14,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,5,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,20,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,6,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,10,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,5,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Rubble,5,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,5,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Rubble,4,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,4,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,3,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Rubble,2,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,4,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,8,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,19,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Rubble,2.5,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,1,,
4/9/2025,T1_6mo_preoutplant,CGA,9(R),Reference,PLOB,Hard,1,,
